task,block,period,cohort,cohort_month,family,model_family,comparison,candidate_model,model_id,specification,reference_model,representation,probability_type,support_stratum,minimum_support_threshold,median_support,cold_start_share,n_orders,n_obs,n_events,order_id_sha256,delta_log_loss,delta_brier,delta_brier_score,candidate_log_loss,reference_log_loss,candidate_brier,reference_brier,task_evidence,model_family_evidence,candidate_specification,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason
breach,combined,later,2018-03,2018-03,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,2,0,712,712,131,93e6fa786c8a8ea17fc2cafc6731478b23106d0f0fc01d482deb5eb151ecc2b6,-0.00582437602236,-0.000592451221613,-0.000592451221613,0.580293886927,0.58611826295,0.166823649564,0.167416100786,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-03,2018-03,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,852,852,142,209b7f6457b848428fec0cd89b9ccdc6edd9de995e07f47d27a8565f3f18a3be,-0.00491210411209,-0.000500032569364,-0.000500032569364,0.531969484101,0.536881588213,0.151500874327,0.152000906896,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-03,2018-03,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,76,0,4314,4314,832,a51d8daf3a6cb588adf047ca40cc702a848e822cc66ecccad2616dc719c8289a,-0.00574691956069,-0.00058451614247,-0.00058451614247,0.606722218862,0.612469138423,0.174839333713,0.175423849855,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-03,2018-03,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,770,770,148,915755a47749690fd605474183ee5b20c4390e9c8e81cf6f8e2ddb275bc909ef,-0.00523376241534,-0.00053396269022,-0.00053396269022,0.605337919266,0.610571681681,0.174304570611,0.174838533301,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-03,2018-03,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,355,355,75,080978de9cf50338521bdabdbccb7fc28dcb66346c53679247f2ebdbece90160,-0.00499405740652,-0.000509084336694,-0.000509084336694,0.660945618245,0.665939675651,0.191411374467,0.191920458804,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-03,2018-03,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,99,99,22,67a124640d058c1abefd0e4434c1282ca8db1dea90f461dc0ffb90111b1e2c64,-0.00664365647488,-0.0006741324066,-0.0006741324066,0.690863050626,0.697506707101,0.201039117392,0.201713249798,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-03,2018-03,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,15,0,129,129,25,3d9c58a8d16ba81dec95f8fc10537d7f2fed07b6d8115e25da1670dda1d05a28,-0.00597408998019,-0.000605017338501,-0.000605017338501,0.609407683893,0.615381773873,0.175677861958,0.176282879296,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-03,2018-03,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,1477,0,6658,6658,1256,e228da62144feb1362561964dc2758518495f0c492db6ad9bda07a346ba26585,-0.00460076998999,-0.00047173854447,-0.00047173854447,0.595649971508,0.600250741498,0.171177329152,0.171649067696,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-03,2018-03,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,6,0,82,82,17,be54e4df0dc57c979ecf4ec6b39b1deff22337e39bb54b340381cc59a5f8ddb0,-0.00584501816814,-0.000593526289383,-0.000593526289383,0.647340620073,0.653185638241,0.187660271798,0.188253798088,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-03,2018-03,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,35,35,8,184d17bd2689b349364f320c6888e85bbf42e4178f25d5baa96f46e96d5dd98f,-0.00529199899101,-0.000534715570983,-0.000534715570983,0.709333350286,0.714625349277,0.206738167364,0.207272882935,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,seller,later,2018-03,2018-03,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,2,0,643,643,115,e4b723209719316a8b88c724ff24c17112a29cc1f7644a675a2f111fcb2155e0,-0.00322444715773,-0.000334871724363,-0.000334871724363,0.567956372942,0.571180820099,0.16247445241,0.162809324134,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-03,2018-03,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,830,830,139,af863aa356d4b96c2151992d394a312795725d7fac929cfa4d17aa62310d75de,-0.000570847381636,-6.4800357551e-05,-6.4800357551e-05,0.538607561809,0.539178409191,0.152652378612,0.15271717897,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-03,2018-03,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,78,0,4479,4479,869,31be360739eb9ee1ee28f4171fa3dc87946a8c434f4f877482923c25a6875d40,-0.000588704366715,-7.13200155721e-05,-7.13200155721e-05,0.615213087723,0.61580179209,0.176386059288,0.176457379304,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-03,2018-03,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,730,730,138,330559c75b36270d1332cf305a3cb4a683a93f13f65c8907e3a533d95bdf54de,-0.000759381690354,-9.03086845591e-05,-9.03086845591e-05,0.600700544465,0.601459926155,0.171918914325,0.17200922301,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-03,2018-03,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,321,321,67,e220fcb850364ef25dc223639d11ec90664285d7c77331afac9ad7c421c926d9,-0.00385426436704,-0.00038552013409,-0.00038552013409,0.654870469183,0.65872473355,0.189271705927,0.189657226061,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-04,2018-04,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,2,0,757,757,41,cf318dc2cb118fde77c8bfdec9fa1485e0b28058fe19c66b00a537780ecc594d,-0.00823313192606,9.20494892146e-05,9.20494892146e-05,0.203322342555,0.211555474481,0.0514307235462,0.0513386740569,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-04,2018-04,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,888,888,46,8bc0449224e78ee863f2c60292c255e073c3aa2206e7da66e941a50daa6256c2,-0.0137119008482,-0.00208051682196,-0.00208051682196,0.191320520245,0.205032421093,0.0471773907541,0.049257907576,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-04,2018-04,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,82,0,3911,3911,146,02e2594a6aaa88ea8a51d49509dd6ec7412ed6f6583da27166a7655fe93b36e9,-0.000858209853854,0.000703656240538,0.000703656240538,0.164657388104,0.165515597957,0.0372616960576,0.0365580398171,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-04,2018-04,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,705,705,40,293b21bfd0c373b3888cd0912287edaaff8c4edfac15eca7a98d24835af3a4c3,-0.0133083998784,-0.0021419684189,-0.0021419684189,0.205105598306,0.218413998185,0.0514369683534,0.0535789367723,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-04,2018-04,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,537,537,33,84d1a84edfdfe2d6eb4279e35f4b8c1355f6f06e6c9ee4c4daa1319073353ff0,-0.00193364728646,-0.000391260422034,-0.000391260422034,0.22889634783,0.230829995117,0.0572716454427,0.0576629058647,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-04,2018-04,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,77,77,5,58477fc14c828f97d7ebe956e751f78e4d9b7410c6f50f55fb50c4e411815ca1,0.00912955085654,0.00394744261702,0.00394744261702,0.249507728746,0.24037817789,0.0646721425245,0.0607246999075,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-04,2018-04,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,16,0,129,129,11,37b671e4155d06cbf2d149bb74d755d90fe6d4148af498746cd9d01d7afdace5,-0.0412324377764,-0.0059833133081,-0.0059833133081,0.255245864493,0.29647830227,0.0726540326252,0.0786373459333,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-04,2018-04,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,1559,0,6480,6480,272,ca5feeeed849a59245f5f258f973fd245e55c1e3d775d96fa229e631a0c81b13,0.000309745857303,0.000640149824155,0.000640149824155,0.178451979586,0.178142233728,0.0412679748374,0.0406278250132,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-04,2018-04,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,7,0,88,88,14,8c397832e99f3a1f4c39dc1f93e928efb0154b5ca1567b30dbc02ada2c95e843,-0.101935138345,-0.019160035878,-0.019160035878,0.396532224804,0.498467363149,0.12430528973,0.143465325608,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-04,2018-04,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,24,24,4,94970ea9256ff7f1119031b7ac3ad22c6c834be982dc97e43f26f47cec056470,-0.0104617878653,-0.00123964594496,-0.00123964594496,0.510527404363,0.520989192228,0.14908320946,0.150322855405,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,seller,later,2018-04,2018-04,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,2,0,701,701,37,afd1ea5f49575e9643913eb08893717549101256bbe09431349a93f26c1c7b0c,0.000971624785083,6.56786774996e-05,6.56786774996e-05,0.208758458599,0.207786833814,0.0501937131398,0.0501280344623,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-04,2018-04,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,868,868,46,cc76cab76393548a27ca7f26c737e123ec20a408eca06517779e3e83ef7dabbe,-0.00857086725182,-0.00120331416546,-0.00120331416546,0.199706933192,0.208277800444,0.0491005358332,0.0503038499986,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-04,2018-04,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,87,0,4053,4053,160,290390e984ede086cbb65a9504f14145dc356a56333ff2484f3e926295c7c548,0.00169000022494,0.000281122358611,0.000281122358611,0.173075909399,0.171385909174,0.0387238299155,0.0384427075569,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-04,2018-04,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,662,662,34,d564954bc5c31d3343c47baa7111fcc12075cd6e335d297492575c47c2a31448,-0.00559933750398,-0.000872918094419,-0.000872918094419,0.198182130464,0.203781467968,0.0479921740473,0.0488650921417,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-04,2018-04,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,514,514,29,c7255eccffc8e13ff1d078d0b3efc06ceea7e205be60abd1accf36745244a5fa,0.000658414849634,7.57016140862e-05,7.57016140862e-05,0.217606354256,0.216947939406,0.0533063321672,0.0532306305531,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-04,2018-04,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,2,0,757,757,41,cf318dc2cb118fde77c8bfdec9fa1485e0b28058fe19c66b00a537780ecc594d,-0.00331132630805,-3.79168934701e-05,-3.79168934701e-05,0.210890060275,0.214201386583,0.0514829867426,0.0515209036361,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,later,2018-04,2018-04,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,888,888,46,8bc0449224e78ee863f2c60292c255e073c3aa2206e7da66e941a50daa6256c2,-0.00462470808986,-0.000301816162035,-0.000301816162035,0.201912956825,0.206537664914,0.0490361587526,0.0493379749146,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,later,2018-04,2018-04,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,82,0,3911,3911,146,02e2594a6aaa88ea8a51d49509dd6ec7412ed6f6583da27166a7655fe93b36e9,0.0168868555525,0.00267063261091,0.00267063261091,0.176226523694,0.159339668141,0.0386057802742,0.0359351476633,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
